num_modules,num_memory_regions,num_private_regions,num_executable_regions,num_rw_regions,num_rx_regions,num_threads,num_handles,cpu_usage,working_set_mb,private_bytes_mb,io_read_mb,io_write_kb,entropy_mean,entropy_max,has_mz_header,has_pe_header,cross_process_writes_count,api_writeprocessmemory_count,api_createremotethread_count,ntqueueapc_present
53,448,1,4,198,3,252,1,0.0,2.4786,55.8557,417.9476,0.0,-1,-1,1,0,9,8,1,1
31,1847,417,3,230,0,20,18,0.0,0.09,0.14,886.7191,5242880,-1,-1,0,0,0,3,0,1
51,1416,301,2,1,3,22,401,0.0,188.7033,79.6078,70.0659,0.0,-1,-1,0,0,0,2,0,1
51,1088,38,0,181,0,22,375,0.0,921.5671,31.8668,188.3184,0.0,-1,-1,0,0,3,3,0,1
45,1011,200,0,234,0,20,547,3.2953,134.7737,113.862,0.0,0.0,-1,-1,0,0,3,5,0,1
62,3869,266,1,236,2,24,382,0.0,0.09,108.0066,2029.9432,0.0,-1,-1,0,0,3,3,0,1
95,1526,348,2,247,1,1,604,0.2467,319.4831,0.14,0.0,4530578.7353,1.2599,1.8923,0,0,1,3,0,1
188,1712,303,4,283,0,19,551,1.6234,0.09,0.14,293.8408,1099383.4264,0.5552,1.1716,0,0,0,1,0,1
57,1719,289,5,143,2,39,688,0.0124,32.0915,183.5794,0.0,0.0,0.8584,1.2594,0,0,0,2,0,1
82,1298,380,0,322,2,47,644,0.0,58.8738,702.8672,236.1872,0.0,0.7775,1.2087,0,0,1,5,0,1
66,1598,280,27,310,0,35,684,1.3232,185.2386,0.14,475.0474,0.0,0.0553,0.7009,0,0,9,5,0,1
69,1604,448,4,194,29,39,622,0.0,125.2526,250.1653,0.0,4207909.0543,0.6966,1.5591,0,0,1,4,0,1
102,729,324,0,461,5,40,248,0.0,323.5215,0.14,63.5551,0.0,0.4545,1.0323,0,0,0,6,0,1
134,1549,343,0,372,10,44,821,0.0542,101.5068,192.0169,3840.6794,0.0,0.0,1.0467,0,0,0,3,0,1
79,1757,152,0,430,6,38,743,0.0,35.8005,193.6758,0.0,0.0,0.575,2.0103,0,0,2,3,0,1
1,1198,327,3,322,2,50,628,0.8332,153.8207,18.1742,0.0,0.0,1.1385,3.9674,0,0,1,7,0,1
45,972,330,14,362,3,36,659,0.1518,113.761,114.4216,0.0,5242880,0.5278,0.7346,0,0,3,7,0,1
57,1320,1,1,294,0,38,646,0.0,0.09,225.8252,0.0,0.0,0.8451,1.5409,0,0,2,16,0,1
66,2752,228,0,314,0,46,673,0.0847,249.3088,190.3709,343.3689,0.0,2.5829,1.4908,0,0,9,5,0,1
51,1681,365,3,308,0,23,570,0.0,0.09,0.14,84.6526,5242880,0.6752,5.0742,0,0,1,3,0,1
76,892,529,3,246,0,324,716,0.1332,75.5111,0.14,388.8929,5242880,7.8852,7.3611,0,0,9,9,1,1
63,1653,293,5,507,0,36,699,0.0,0.09,0.14,1252.5158,0.0,0.3482,1.6393,0,0,0,6,0,1
69,1485,265,0,287,6,39,286,0.0,70.0798,515.4135,0.0,0.0,1.8767,0.7865,0,0,0,0,0,1
48,1088,391,4,417,0,49,720,0.0932,34.5058,210.0464,0.0,1107416.2839,1.1741,2.268,0,0,7,4,0,1
58,1383,394,0,1,3,42,592,0.0,203.4581,50.6438,1108.544,1805398.5784,0.839,1.4408,0,0,14,5,0,1
90,1476,183,3,256,0,33,625,0.0,294.8787,117.6573,116.089,3359622.1399,1.063,1.3997,0,0,4,5,0,1
124,1131,323,1,153,0,32,731,0.2666,65.0958,0.14,942.3267,0.0,0.4614,0.7652,0,0,0,7,0,1
51,1706,358,0,327,0,35,593,0.2894,48.9379,0.14,0.0,5242880,2.1132,1.4362,0,0,1,3,0,1
36,1702,315,0,300,2,49,793,0.0,154.7818,147.3596,2099.7638,0.0,0.7224,3.7192,0,0,0,6,0,1
71,955,340,4,1,0,43,558,0.5202,8.5273,0.14,0.0,5242880,1.0577,0.0,0,0,4,20,0,1
75,1924,497,9,317,0,15,863,0.0194,89.6015,0.14,0.0,751511.5167,1.4547,0.4301,0,0,18,1,0,1
38,853,109,10,262,0,31,338,0.0,0.09,0.14,0.0,716632.272,0.2843,1.2918,0,0,3,7,0,1
2,794,74,5,150,3,22,148,0.4134,0.09,0.14,383.1755,0.0,2.395,1.2878,0,0,1,15,0,1
24,867,1,0,113,4,5,209,0.0937,18.0554,137.2466,0.0,5242880,0.3107,0.5761,0,0,14,4,0,1
18,155,134,5,130,0,239,1478,0.5166,16.9798,276.8956,1185.5552,0.0,7.5818,7.6169,1,1,6,14,1,1
27,583,174,0,230,2,6,172,0.0844,0.09,24.4094,0.0,0.0,0.8101,1.552,0,0,1,5,0,1
107,617,264,0,95,3,1,162,0.0,0.09,0.14,503.8167,1104488.4048,0.7653,1.7687,0,0,1,10,0,1
27,1048,145,2,151,5,5,70,0.1267,0.09,33.9076,395.9292,0.0,0.5599,1.0428,0,0,2,4,0,1
38,1099,1,0,98,11,12,1,0.3871,249.8824,39.6545,129.6339,0.0,0.6124,0.8201,0,0,1,5,0,1
1,960,177,0,106,8,12,45,0.0,194.0176,145.6873,1139.5122,5242880,0.7717,1.3908,0,0,0,5,0,1
17,884,52,1,689,2,9,184,0.1651,0.09,59.5934,4372.5349,0.0,0.5706,1.2288,0,0,0,6,0,1
67,694,279,29,247,2,7,275,0.2446,0.09,191.3574,3244.997,0.0,0.7189,1.6172,0,0,0,5,0,1
27,3364,767,6,114,7,5,11,0.0,0.09,67.2849,0.0,0.0,0.9243,1.3924,0,0,1,0,0,1
32,754,291,27,88,6,22,369,0.8765,0.09,0.14,0.0,3469522.0497,0.3505,0.6915,0,0,1,3,0,1
24,608,29,4,176,0,18,68,0.0,4.5099,0.14,377.0167,0.0,0.2282,0.5179,0,0,3,17,0,1
90,626,127,0,148,1,8,175,0.0,0.09,0.14,433.907,5242880,0.4207,1.3756,0,0,2,4,0,1
28,730,131,1,8,3,240,352,0.0,615.7074,72.3388,749.1216,1931619.7481,7.6537,7.558,0,0,16,10,1,1
105,781,148,5,218,2,3,165,0.0,31.4137,78.1805,876.1226,0.0,0.6569,3.3971,0,0,1,3,0,1
45,985,94,3,212,5,4,141,1.2594,89.6412,104.5644,282.0334,0.0,0.5124,1.0712,0,0,1,2,0,1
8,572,133,3,498,9,11,124,0.962,2.4074,36.9853,2741.8911,2420072.8305,0.2913,1.073,0,0,1,5,0,1
173,1071,193,5,144,7,389,1,0.0,0.09,121.728,0.0,0.0,7.028,7.5939,1,0,11,10,1,1
3,283,1,43,230,1,9,431,0.6703,185.8594,54.4407,1353.9388,0.0,0.0,1.1862,0,0,1,21,0,1
32,872,167,0,282,2,6,567,0.568,0.09,0.14,36.6376,0.0,0.9709,0.9533,0,0,0,3,0,1
33,1211,168,4,202,3,12,188,0.3247,908.7622,48.3105,261.8413,0.0,0.2257,1.2291,0,0,1,3,0,1
28,807,152,0,224,0,9,204,0.0551,0.09,0.14,3304.182,0.0,0.2591,1.3583,0,0,1,9,0,1
27,3728,209,3,163,3,6,257,0.3773,18.0995,0.14,13.1986,0.0,0.5456,1.1288,0,0,2,5,0,1
19,1176,350,4,597,0,19,252,0.3831,22.5855,40.027,581.2463,3445072.4979,0.0,1.7948,0,0,1,3,0,1
52,987,198,3,237,2,21,180,0.2908,151.6508,0.14,1024.7191,176490.898,0.2,0.5817,0,0,0,5,0,1
1,1136,415,15,311,0,25,659,0.0,0.09,198.5544,1501.9825,1298871.5023,0.48,0.0,0,0,1,3,0,1
25,936,369,5,223,0,19,72,0.0,0.09,6.5986,0.0,4298681.7024,0.1313,0.0,0,0,1,2,0,1
32,998,273,3,414,1,1,120,0.0,62.9049,73.1424,0.0,5242880,0.0,0.2278,0,0,1,0,0,1
11,3055,636,3,138,0,351,179,0.6206,107.6285,180.8907,544.1587,0.0,7.1199,7.8696,1,0,14,12,1,1
43,1039,656,4,368,3,23,180,0.0,17.3763,0.14,0.0,185306.6026,0.6435,0.4247,0,0,1,3,0,1
17,1000,363,3,266,2,256,120,0.0,104.2749,670.6802,0.0,254673.9333,7.5741,7.659,1,1,6,14,1,1
1,1239,405,8,136,4,1,176,1.7505,197.8739,0.14,1330.3284,984270.6991,0.0,0.9623,0,0,0,2,0,1
50,807,528,2,328,0,17,277,0.1512,154.0807,177.8482,548.8296,5242880,0.3917,0.741,0,0,1,1,0,1
1,619,290,6,386,0,11,211,0.0,61.0887,0.14,920.4496,0.0,3.8644,0.3169,0,0,1,7,0,1
157,1297,187,1,359,0,407,211,0.0,0.09,0.14,0.0,0.0,7.9749,7.9205,0,1,17,11,1,1
18,2423,276,4,245,1,345,237,0.0,52.7136,65.9242,35.3233,0.0,7.103,7.9801,0,1,19,15,1,1
44,619,384,0,281,5,13,290,0.0,0.09,0.14,0.0,0.0,0.5043,1.167,0,0,3,3,0,1
20,1386,236,2,288,3,23,1,0.0,124.912,0.14,0.0,0.0,0.441,1.4866,0,0,0,0,0,1
20,776,336,7,166,0,12,352,0.0,0.09,0.14,633.1214,0.0,2.8835,0.2932,0,0,4,4,0,1
18,1056,274,1,336,3,282,177,0.0,0.09,81.7387,111.7819,0.0,7.8011,7.1132,1,1,10,14,1,1
22,1742,365,0,408,0,16,509,0.0,0.09,98.3801,388.9334,0.0,0.2134,2.7292,0,0,0,1,0,1
19,19,303,3,519,0,40,390,0.0,0.09,0.6482,322.0347,0.0,0.0496,0.2296,0,0,1,5,0,1
118,1262,150,6,208,4,19,1,0.0,349.7556,32.0709,487.2985,2324104.3345,3.6985,0.4613,0,0,1,5,0,1
15,892,166,0,304,0,2,242,0.0038,29.4905,130.0208,1044.5748,0.0,2.6755,0.8272,0,0,1,7,0,1
26,1113,331,1,315,3,15,253,0.0,0.09,32.5267,0.0,0.0,0.5213,7.1775,0,0,0,5,0,1
30,915,1,2,323,10,12,261,0.0,0.09,0.14,0.0,0.0,0.3616,0.5417,0,0,1,3,0,1
13,1,518,1,294,8,16,312,0.0,106.6681,65.396,0.0,2731690.4662,0.0,2.0929,0,0,0,3,0,1
132,513,297,4,415,2,11,1,0.0059,48.8076,218.929,1241.4445,1191901.0299,0.7709,1.2056,0,0,1,5,0,1
1,1674,419,16,165,2,9,1694,0.0,0.09,284.8056,0.0,0.0,0.0,1.0468,0,0,0,11,0,1
19,1372,285,1,1,0,15,268,0.4016,880.7834,612.3324,0.0,3674498.8618,0.2748,1.6511,0,0,0,0,0,1
1,1393,345,12,336,0,7,86,0.068,0.09,0.14,2350.5761,5242880,1.0213,1.1588,0,0,1,6,0,1
41,854,272,2,349,2,12,232,3.015,118.5102,82.3981,30.6243,1664225.5292,0.3052,1.2062,0,0,0,10,0,1
29,1598,266,0,248,0,9,605,1.3786,0.09,0.14,0.0,5242880,2.836,1.9164,0,0,3,2,0,1
17,1580,1,6,271,7,12,193,0.0,162.937,456.2403,0.0,0.0,0.2801,1.4521,0,0,2,3,0,1
30,756,207,7,251,1,13,130,0.6321,167.2561,0.14,0.0,5242880,0.5977,0.8735,0,0,0,9,0,1
6,1148,217,0,352,5,16,1,0.3859,169.5793,0.14,1803.0615,0.0,0.3752,0.619,0,0,1,5,0,1
3,897,222,2,206,2,23,307,0.0139,0.09,126.2663,0.0,0.0,0.0,0.971,0,0,0,3,0,1
134,1503,1,0,381,0,32,112,0.0,412.1229,0.14,0.0,4696953.9626,0.5498,1.3143,0,0,3,0,0,1
9,1116,262,5,308,3,10,346,0.0,0.09,0.14,0.0,0.0,0.5194,1.3319,0,0,1,4,0,1
8,1060,259,8,155,5,20,212,1.0217,0.09,0.14,0.0,0.0,0.2717,1.108,0,0,0,4,0,1
3,786,245,0,846,1,18,934,0.0,0.09,18.8756,443.4975,0.0,0.5551,0.5473,0,0,23,4,0,1
35,1098,317,5,357,0,286,150,0.0,36.5667,115.6202,0.0,0.0,7.9853,6.6058,1,0,20,13,1,1
23,1557,398,7,192,1,10,153,0.277,0.09,129.9298,0.0,0.0,0.4646,1.7899,0,0,6,0,0,1
35,1428,211,3,445,3,16,60,0.0911,0.09,0.14,0.0,5242880,0.1114,4.5813,0,0,1,8,0,1
27,864,281,2,170,28,1,405,0.3225,0.09,290.6831,0.0,0.0,0.1888,0.6195,0,0,13,0,0,1
22,650,320,4,237,4,16,276,0.5216,106.9422,0.14,1917.3448,0.0,0.3779,0.5533,0,0,0,6,0,1
14,1259,170,8,261,7,13,405,0.0,15.5707,0.14,1484.5136,4413010.2726,0.0,1.057,0,0,2,5,0,1
13,1120,525,1,281,5,18,322,0.0,47.8668,128.7352,439.5122,5242880,0.0914,1.3093,0,0,0,2,0,1
1,1644,286,2,249,3,17,188,0.0,75.7083,58.1988,0.0,0.0,0.3014,1.115,0,0,1,1,0,1
15,1098,345,1,236,0,22,512,0.6427,8.91,0.14,0.0,0.0,0.0785,1.2744,0,0,2,3,0,1
29,1056,271,7,361,5,17,266,0.0,17.9922,24.9821,689.7601,0.0,0.4876,0.6958,0,0,0,2,0,1
51,1500,818,5,293,3,37,1250,0.0,0.09,93.1478,256.1896,1828948.9096,0.5986,2.1168,0,0,2,1,0,1
7,1163,237,5,206,4,15,299,0.0,27.0638,0.14,0.0,0.0,2.9514,1.4489,0,0,1,0,0,1
29,820,372,5,147,12,18,1242,1.1139,0.09,172.3411,0.0,5242880,0.2214,0.0,0,0,1,6,0,1
13,1008,275,2,310,3,7,1,0.0,0.8617,0.14,0.0,0.0,0.5907,6.3994,0,0,1,3,0,1
83,1262,234,2,558,6,63,736,0.1109,0.09,128.0,0.0,5242880,3.0013,5.3462,0,0,0,4,0,1
212,936,350,5,253,5,19,509,0.7109,144.969,4.496,0.0,0.0,0.3357,0.8525,0,0,1,0,0,1
49,1041,270,0,365,1,18,354,0.3854,120.1798,0.14,676.4092,0.0,1.9193,0.9526,0,0,3,10,0,1
1,1680,278,16,376,7,15,353,1.5442,394.2489,36.2186,3749.9205,0.0,2.2786,1.5763,0,0,6,0,0,1
34,1339,309,2,319,0,17,320,0.6727,0.09,10.3882,216.349,5242880,0.4275,0.4698,0,0,1,6,0,1
39,1009,27,1,348,2,12,249,0.0,73.3929,0.14,0.0,0.0,0.2887,0.7511,0,0,0,13,0,1
7,1103,306,5,266,0,12,10,1.3955,0.09,79.0872,1007.3962,0.0,0.2726,0.8541,0,0,2,3,0,1
27,786,299,2,474,7,18,222,0.0,64.0538,0.14,0.0,5242880,0.252,0.8769,0,0,2,5,0,1
20,1593,213,3,200,5,14,274,0.0,66.566,0.14,4395.2537,0.0,2.1531,0.7936,0,0,2,5,0,1
28,2,160,0,256,1,16,189,0.0,0.09,0.14,0.0,2227035.0981,0.4624,1.2054,0,0,1,5,0,1
29,2775,306,1,267,0,13,630,0.0,66.3215,166.2364,0.0,2860883.6606,0.2991,1.054,0,0,0,8,0,1
22,1015,340,4,364,2,13,322,0.0,0.09,75.5685,0.0,0.0,0.3203,1.3092,0,0,0,5,0,1
1,1052,194,1,239,15,227,182,0.269,0.09,527.3689,0.0,0.0,7.8995,6.5781,0,1,8,11,1,1
15,1384,219,2,198,11,21,218,0.2914,540.6025,0.14,381.3944,2866105.305,0.9428,0.9596,0,0,3,4,0,1
13,924,254,0,361,3,13,219,0.0,20.6959,14.9409,881.0362,0.0,0.3312,0.6218,0,0,1,5,0,1
21,1115,237,4,296,0,11,1,0.1398,0.09,8.6866,83.7428,5242880,0.3032,0.7673,0,0,1,3,0,1
20,1045,164,3,320,1,31,423,0.1047,199.3296,496.5276,192.0862,403928.9629,0.0837,0.5764,0,0,1,1,0,1
27,3559,328,2,301,3,19,867,0.0,20.2533,264.5593,1026.4829,873348.7739,0.0,1.3816,0,0,1,4,0,1
159,1093,378,2,255,2,13,144,0.448,17.6162,0.14,0.0,0.0,0.3297,0.8716,0,0,1,5,0,1
23,1104,275,5,344,0,14,155,0.3582,7.7171,0.14,0.0,1665143.7167,1.0862,1.4091,0,0,0,4,0,1
28,978,262,6,213,0,14,251,0.2354,0.09,1.2118,0.0,0.0,0.3882,0.8005,0,0,0,4,0,1
24,902,334,4,335,3,14,801,0.1089,70.9748,0.14,273.7569,0.0,0.5827,0.9421,0,0,0,3,0,1
25,982,272,0,230,3,11,210,0.3283,0.09,586.8328,1126.279,0.0,0.3159,1.3145,0,0,1,2,0,1
58,577,99,0,1,0,1,176,0.1512,60.8257,19.8776,2088.3077,5242880,-1,-1,0,0,0,8,0,1
60,1005,459,2,1,0,23,391,0.3117,0.09,0.14,680.8291,0.0,-1,-1,0,0,0,5,0,1
53,283,207,0,228,0,2,134,0.0,36.7404,0.14,174.0703,1149037.4081,-1,-1,0,0,0,6,0,1
49,558,46,1,252,0,4,1,0.0,0.09,23.6758,78.3731,0.0,-1,-1,0,0,0,9,0,1
1,725,52,1,46,0,2,1,0.0,91.8923,105.2608,581.8634,0.0,-1,-1,0,0,0,5,0,1
87,270,213,0,102,0,1,423,0.0,109.0268,0.14,0.0,0.0,-1,-1,0,0,1,3,0,1
63,511,121,4,135,28,2,215,0.2941,513.2011,0.14,186.8663,0.0,-1,-1,0,0,1,2,0,1
42,649,1,0,172,1,67,417,0.0,0.09,40.9395,1285.7321,4482250.0923,-1,-1,0,0,0,8,0,1
38,632,136,0,814,0,2,337,0.0,0.09,2.6905,0.0,279220.1876,-1,-1,0,0,1,1,0,1
72,552,182,1,168,0,412,168,0.3517,161.8117,154.4194,286.2521,0.0,-1,-1,1,0,16,12,1,1
54,811,174,3,98,0,3,1,0.0541,119.8896,28.4053,381.4792,0.0,-1,-1,0,0,0,2,0,1
53,1067,95,1,1,1,1,396,0.0,1.9632,74.8836,0.0,0.0,-1,-1,0,0,1,1,0,1
67,797,118,15,646,0,1,260,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,0,8,0,1
46,1955,533,1,42,18,1,284,0.0,0.09,352.3234,4215.2836,0.0,-1,-1,0,0,0,3,0,1
113,113,1,0,208,19,1,527,0.0,0.09,1197.8822,949.105,829899.9401,-1,-1,0,0,0,5,0,1
41,790,95,11,1199,0,8,107,0.0,39.0149,33.1606,1033.9712,0.0,-1,-1,0,0,0,4,0,1
32,698,1,0,1,2,1,25,2.6307,133.846,75.1116,1224.7326,856596.783,-1,-1,0,0,1,1,0,1
73,975,74,1,226,0,1,354,0.2198,0.09,0.14,0.0,674372.2027,-1,-1,0,0,1,5,0,1
142,797,200,5,141,3,1,217,0.0346,90.5816,0.14,1289.893,0.0,-1,-1,0,0,0,2,0,1
64,718,1,0,54,3,6,142,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,0,10,0,1
49,763,33,0,58,1,1,22,0.0,0.09,0.14,758.2908,603270.2581,-1,-1,0,0,2,5,0,1
68,644,130,0,89,1,1,191,0.5295,0.09,99.2162,1075.2061,0.0,-1,-1,0,0,3,6,0,1
59,497,73,0,562,0,4,1,0.1991,0.09,0.14,387.0165,0.0,-1,-1,0,0,2,13,0,1
146,359,97,0,93,0,1,220,0.0,274.0809,0.14,0.0,5242880,-1,-1,0,0,11,1,0,1
57,895,1,1,66,5,8,262,0.7803,0.09,0.14,4155.6963,0.0,-1,-1,0,0,3,0,0,1
242,3172,420,0,395,0,104,351,1.3022,217.5969,178.0421,1795.2491,5242880,1.5806,0.0,0,0,0,5,0,1
213,2811,334,28,364,2,103,640,0.3292,0.09,346.4376,270.1163,0.0,5.0337,7.1775,0,0,2,1,0,1
219,2938,438,1,332,2,98,2644,0.0219,0.09,188.6083,0.0,0.0,2.0637,3.572,0,0,1,0,0,1
228,2004,1123,4,370,3,91,2637,1.1943,0.09,117.6826,0.0,0.0,2.0937,3.0585,0,0,2,5,0,1
247,2814,283,2,427,0,102,2521,0.0,212.0733,0.14,322.2388,0.0,1.9419,3.6395,0,0,5,5,0,1
215,2695,390,18,372,2,96,2474,0.6248,100.561,46.4767,0.0,4291090.4138,2.1995,1.5774,0,0,2,6,0,1
100,1864,389,0,595,0,10,2480,0.1503,124.9087,343.9487,385.9331,0.0,1.8582,6.2274,0,0,0,6,0,1
219,2596,346,0,428,2,100,2722,0.0405,0.09,357.6658,0.0,480690.5718,1.4726,3.775,0,0,1,0,0,1
221,2220,380,2,391,5,3,2653,0.0186,143.6059,179.2701,232.3452,0.0,1.9119,3.6498,0,0,1,3,0,1
24,109,450,2,343,7,101,2626,0.0138,136.0294,127.2886,130.9118,0.0,1.9451,3.3848,0,0,1,5,0,1
213,2792,420,2,470,4,97,2630,0.077,277.0139,199.6093,0.0,1800091.5049,1.9554,3.1457,0,0,0,3,0,1
225,2835,291,0,516,2,103,2295,0.0,269.179,295.7719,0.0,5026619.8397,2.2563,3.6667,0,0,1,2,0,1
230,2790,430,1,450,7,89,2642,0.0,315.1715,314.8653,3052.2829,0.0,1.927,2.5215,0,0,1,6,0,1
1,2580,437,24,395,3,93,2648,0.0,176.471,0.14,0.0,5242880,2.3178,3.8155,0,0,1,4,0,1
216,2365,465,7,389,10,31,2473,0.0,33.4841,275.9582,0.0,2436789.2152,1.6092,5.7359,0,0,0,0,0,1
235,3109,201,0,464,3,95,2655,0.0,428.6408,413.6427,2685.6422,4380980.706,1.9744,4.3611,0,0,0,7,0,1
210,2831,363,0,293,5,93,2625,0.0319,163.0387,223.0129,1509.5783,5242880,3.2651,3.9049,0,0,0,7,0,1
220,2562,314,3,195,0,44,2600,0.0,257.9389,0.14,4672.6385,2618849.2695,1.7348,2.635,0,0,1,5,0,1
204,2704,211,10,285,24,92,2598,0.1113,0.09,0.14,0.0,0.0,1.9271,0.6601,0,0,2,1,0,1
218,2485,286,10,439,6,1,2729,0.1486,171.8952,214.8131,1049.9743,0.0,2.0819,3.6316,0,0,1,4,0,1
89,3468,168,21,380,2,84,2750,1.0806,94.0476,179.9838,1605.1126,0.0,2.6255,4.4473,0,0,0,5,0,1
94,2647,427,3,351,0,96,2590,0.0,94.7731,0.14,0.0,0.0,2.2882,2.7665,0,0,2,6,0,1
210,3940,379,1,345,2,405,1,0.0,216.9268,222.204,22.9837,0.0,7.6301,6.7492,1,1,5,12,1,1
196,2438,489,1,463,8,99,2647,0.0,280.6685,236.2717,197.9052,107224.2666,1.9943,3.9872,0,0,1,6,0,1
11,3030,119,9,307,0,88,2632,0.0,14.7159,73.6898,0.0,0.0,1.1825,3.4299,0,0,0,7,0,1
114,1848,266,3,183,0,30,569,2.4651,32.9512,0.14,0.0,0.0,3.5416,2.5427,0,0,1,16,0,1
134,1843,218,4,255,2,25,121,0.0,181.153,0.14,422.5568,0.0,3.608,5.6171,0,0,2,4,0,1
88,1932,267,7,268,7,25,1002,0.4528,57.7049,68.3249,0.0,2253560.1289,3.8274,5.5452,0,0,0,7,0,1
143,1736,285,4,1,0,28,789,0.0,110.8008,0.14,817.7476,0.0,3.6474,6.3096,0,0,1,7,0,1
133,1627,207,1,1191,4,285,692,0.0,0.09,37.6079,0.0,337580.7904,7.7433,7.8093,1,0,10,12,1,1
143,1977,52,5,307,5,25,160,3.6991,141.3298,0.14,0.0,354073.2196,2.7443,5.2526,0,0,1,4,0,1
134,2610,336,0,181,1,38,790,0.2082,288.947,0.14,0.0,0.0,0.0284,6.2938,0,0,0,5,0,1
144,2001,210,8,332,7,40,993,1.5257,0.09,0.14,9.5569,0.0,1.5442,1.6861,0,0,2,4,0,1
139,1600,217,6,1,2,25,1002,1.2724,158.9589,0.14,0.0,0.0,3.799,6.9222,0,0,3,33,0,1
132,1627,295,9,247,6,28,750,0.0,0.09,0.14,902.2913,4305681.4504,3.5845,5.7656,0,0,0,8,0,1
78,1682,310,5,151,5,1,845,0.2282,92.3929,0.14,356.9634,5242880,3.4544,5.5382,0,0,3,27,0,1
131,1970,166,10,371,10,65,1043,0.9627,160.4279,412.1146,1449.3847,0.0,3.6475,5.5318,0,0,0,7,0,1
119,1622,382,12,556,6,30,773,0.0,354.0924,39.5515,0.0,0.0,4.8902,6.0238,0,0,0,4,0,1
114,2943,1,0,232,8,31,164,0.0,0.09,10.7604,0.0,0.0,4.0638,6.8786,0,0,2,0,0,1
139,1262,308,0,183,4,32,660,2.7138,80.8425,0.14,454.57,5242880,3.7488,6.3784,0,0,1,0,0,1
135,1244,678,6,332,6,29,575,1.3206,148.1385,50.9561,1330.3436,2003612.5297,3.6804,5.8135,0,0,1,6,0,1
126,1354,240,5,261,7,31,565,0.0,111.0704,17.9487,1722.5454,0.0,1.8924,5.7542,0,0,1,2,0,1
127,1979,246,4,247,2,35,813,0.0,0.09,23.096,1041.0812,699439.7015,3.8113,6.3203,0,0,3,0,0,1
150,4288,448,3,365,4,278,919,0.0997,158.4146,139.6761,0.0,0.0,7.0239,7.2708,0,1,10,13,1,1
33,1679,354,10,182,8,32,834,0.0,652.2568,0.14,3696.6354,135207.819,3.81,6.6856,0,0,1,3,0,1
145,1846,340,7,265,6,28,940,0.9456,0.09,52.253,0.0,560443.2303,3.8303,5.7648,0,0,3,4,0,1
135,1805,269,6,334,9,30,814,0.0,0.6061,23.5788,230.8339,0.0,3.586,5.6498,0,0,0,5,0,1
133,2306,9,7,268,5,32,4,0.0,165.7042,390.2846,0.0,5242880,3.4879,6.165,0,0,8,6,0,1
134,1826,180,3,343,5,29,632,0.029,179.7624,47.5735,0.0,0.0,3.8398,5.5568,0,0,1,4,0,1
142,1746,202,13,235,10,33,949,0.0,247.2853,0.14,15.1939,0.0,2.495,5.2996,0,0,4,4,0,1
43,872,75,0,40,1,1,264,0.9639,194.649,24.0914,0.0,2842389.828,-1,-1,0,0,1,6,0,1
56,597,61,2,94,0,8,265,0.0,371.6074,50.9187,2955.178,5010471.6196,-1,-1,0,0,0,4,0,1
67,314,135,4,65,0,1,478,0.5668,16.3924,282.299,46.8244,5208101.0798,-1,-1,0,0,1,5,0,1
31,75,27,0,1,0,6,540,0.0,0.09,225.0228,0.0,2219855.1359,-1,-1,0,0,0,3,0,1
56,816,114,0,78,12,8,333,0.3978,9.9151,0.14,104.5878,1012274.7776,-1,-1,0,0,8,2,0,1
57,772,301,0,1249,3,12,322,0.4952,184.5956,15.2623,481.6018,0.0,-1,-1,0,0,0,3,0,1
64,811,147,9,111,0,8,367,0.413,235.0347,94.8556,0.0,0.0,-1,-1,0,0,2,6,0,1
48,2682,1,0,17,0,4,309,0.6822,0.09,13.5876,0.0,1615896.4654,-1,-1,0,0,1,7,0,1
64,284,62,1,1,0,6,382,0.4926,205.069,12.8426,367.8378,0.0,-1,-1,0,0,2,1,0,1
24,913,116,0,51,0,8,1,0.0,81.8829,63.5946,254.6242,2500967.5022,-1,-1,0,0,1,4,0,1
44,859,83,0,137,1,9,613,0.1535,116.9474,32.8839,1769.1103,3290338.2798,-1,-1,0,0,4,5,0,1
67,1160,63,0,207,0,7,1048,0.0,74.5695,760.4833,1199.0334,3695751.2172,-1,-1,0,0,0,0,0,1
49,778,87,3,263,0,279,438,0.2649,0.09,0.14,0.0,1618275.9859,-1,-1,0,0,20,10,1,1
55,765,120,8,93,44,34,395,0.5173,323.5374,38.046,3.7033,0.0,-1,-1,0,0,1,3,0,1
48,590,84,2,68,2,9,300,0.0,8.0126,11.715,0.0,0.0,-1,-1,0,0,2,9,0,1
49,1283,190,0,696,14,14,400,0.4536,327.8405,0.14,706.536,0.0,-1,-1,0,0,2,0,0,1
56,963,75,0,68,0,39,335,0.0,59.2803,102.7781,582.6442,2820007.1358,-1,-1,0,0,2,3,0,1
56,684,61,0,34,0,8,379,0.0,120.4201,0.14,239.6226,0.0,-1,-1,0,0,1,2,0,1
76,625,160,0,55,3,7,316,0.0,34.7844,0.14,0.0,0.0,-1,-1,0,0,2,4,0,1
71,1036,1,2,78,0,9,412,0.0,10.3096,0.14,0.0,0.0,-1,-1,0,0,0,10,0,1
49,534,78,3,1,0,5,191,0.0,0.09,307.02,0.0,3274890.232,-1,-1,0,0,2,1,0,1
